id,_Personne__id_personne,_Personne__sex,_Personne__nom,_Personne__prenom,_Personne__date_naissance,_Personne__nationalite,_Personne__pays,_Personne__taille,_Personne__poids,_Personne__statut,_Personne__id_csv,_Competiteur__surnom,_Competiteur__sport_pratique,_Competiteur__numero_maillot,_Competiteur__poste_principal,_Competiteur__nombre_medailles
3304,3304,,Djukic,Dragan,1987-07-15,,,183.0,74.8,{},95224.0,,3,,,0
3305,3305,,Jelic,Dragan,1986-02-27,,,183.0,77.1,{},12418.0,,3,,,0
3306,3306,,Mihajlovic,Dragan,1991-08-22,,,178.0,73.9,{},127189.0,,3,,,0
3307,3307,,Mrdja,Dragan,1984-01-23,,,188.0,79.8,{},38915.0,,3,,,0
3308,3308,,Paljic,Dragan,1983-04-08,,,175.0,72.1,{},29318.0,,3,,,0
3309,3309,,Grigore,Dragos,1986-09-07,,,185.0,76.2,{},173484.0,,3,,,0
3310,3310,,Mertens,Dries,1987-05-06,,,170.0,60.8,{},46104.0,,3,,,0
3311,3311,,Wuytens,Dries,1991-03-18,,,183.0,79.8,{},243481.0,,3,,,0
3312,3312,,Diakite,Drissa,1985-02-18,,,175.0,68.9,{},41122.0,,3,,,0
3313,3313,,Diarra,Drissa,1985-07-07,,,183.0,66.2,{},22382.0,,3,,,0
3314,3314,,Cha,Du-Ri,1980-07-25,,,180.0,78.9,{},36034.0,,3,,,0
3315,3315,,Machado,Duarte,1983-02-12,,,175.0,73.0,{},186336.0,,3,,,0
3316,3316,,,Duda,1980-06-27,,,175.0,71.2,{},37450.0,,3,,,0
3317,3317,,Campbell,Dudley,1981-11-12,,,178.0,72.1,{},21853.0,,3,,,0
3318,3318,,Aouate,Dudu,1977-10-17,,,188.0,87.1,{},37439.0,,3,,,0
3319,3319,,Paraiba,Dudu,1985-03-11,,,180.0,71.2,{},77778.0,,3,,,0
3320,3320,,,Dudu,1982-05-15,,,165.0,59.9,{},20399.0,,3,,,0
3321,3321,,Ndabashinze,Dugary,1989-10-08,,,183.0,77.1,{},127191.0,,3,,,0
3322,3322,,Cop,Duje,1990-02-01,,,183.0,73.0,{},75445.0,,3,,,0
3323,3323,,Watmore,Duncan,1994-03-08,,,175.0,72.1,{},520230.0,,3,,,0
3324,3324,,Basta,Dusan,1984-08-18,,,183.0,72.1,{},30983.0,,3,,,0
3325,3325,,Cvetinovic,Dusan,1988-12-24,,,185.0,78.9,{},166615.0,,3,,,0
3326,3326,,Djuric,Dusan,1984-09-16,,,180.0,76.2,{},39136.0,,3,,,0
3327,3327,,Kuciak,Dusan,1985-05-21,,,193.0,92.1,{},17869.0,,3,,,0
3328,3328,,Pernis,Dusan,1984-11-28,,,190.0,89.8,{},12318.0,,3,,,0
3329,3329,,Svento,Dusan,1985-08-01,,,178.0,69.9,{},22824.0,,3,,,0
3330,3330,,Tadic,Dusan,1988-11-02,,,180.0,76.2,{},94267.0,,3,,,0
3331,3331,,Vasiljevic,Dusan,1982-05-07,,,185.0,79.8,{},75467.0,,3,,,0
3332,3332,,Veskovac,Dusan,1986-03-16,,,188.0,82.1,{},16254.0,,3,,,0
3333,3333,,Tosic,Dusko,1985-01-19,,,185.0,78.0,{},26368.0,,3,,,0
3334,3334,,Mulder,Dustley,1985-01-27,,,180.0,71.2,{},37180.0,,3,,,0
3335,3335,,Zapata,Duvan,1991-04-01,,,188.0,88.0,{},116555.0,,3,,,0
3336,3336,,Gayle,Dwight,1990-10-02,,,178.0,73.0,{},363340.0,,3,,,0
3337,3337,,Tiendalli,Dwight,1985-10-21,,,175.0,73.0,{},42703.0,,3,,,0
3338,3338,,Rocha Coelho,Dyego,1983-03-22,,,178.0,72.1,{},19310.0,,3,,,0
3339,3339,,Sousa,Dyego,1989-09-14,,,188.0,81.2,{},361341.0,,3,,,0
3340,3340,,De Belder,Dylan,1992-04-03,,,183.0,68.0,{},277827.0,,3,,,0
3341,3341,,Gissi,Dylan,1991-04-27,,,190.0,86.2,{},139635.0,,3,,,0
3342,3342,,McGowan,Dylan,1991-08-06,,,185.0,73.9,{},196864.0,,3,,,0
3343,3343,,Ragolle,Dylan,1994-05-11,,,185.0,79.8,{},299510.0,,3,,,0
3344,3344,,Cavusevic,Dzengis,1987-11-26,,,188.0,82.1,{},72628.0,,3,,,0
3345,3345,,Andre Gwaze,Dzikamai,1989-04-22,,,178.0,71.2,{},231638.0,,3,,,0
3346,3346,,Bartkus,Dziugas,1989-11-07,,,190.0,88.0,{},258206.0,,3,,,0
3347,3347,,Brophy,Eamonn,1996-03-06,,,175.0,68.0,{},440404.0,,3,,,0
3348,3348,,Assifuah,Ebenezer,1993-07-03,,,173.0,69.9,{},482200.0,,3,,,0
3349,3349,,Bessa,Eber,1992-03-21,,,168.0,66.2,{},265277.0,,3,,,0
3350,3350,,,Ebinho,1988-01-18,,,178.0,73.9,{},568903.0,,3,,,0
3351,3351,,Ibou Sawaneh,Ebrahima,1986-09-07,,,183.0,74.8,{},78902.0,,3,,,0
3352,3352,,Farias,Edder,1988-04-12,,,183.0,83.0,{},97331.0,,3,,,0
3353,3353,,Johnson,Eddie,1984-03-31,,,183.0,81.2,{},31052.0,,3,,,0
3354,3354,,Israfilov,Eddy,1992-08-02,,,190.0,79.8,{},369859.0,,3,,,0
3355,3355,,Ben Basat,Eden,1986-09-08,,,183.0,74.8,{},14560.0,,3,,,0
3356,3356,,Hazard,Eden,1991-01-07,,,173.0,73.9,{},107417.0,,3,,,0
3357,3357,,,Edenilson,1989-12-18,,,175.0,76.2,{},268394.0,,3,,,0
3358,3358,,Baiano,Eder,1984-05-14,,,188.0,83.0,{},181347.0,,3,,,0
3359,3359,,Citadin Martins,Eder,1986-11-15,,,178.0,73.9,{},362198.0,,3,,,0
3360,3360,,Luis,Eder,1985-04-19,,,170.0,69.9,{},80561.0,,3,,,0
3361,3361,,Sciola,Eder,1985-09-25,,,183.0,81.2,{},115525.0,,3,,,0
3362,3362,,,Eder,1987-12-22,,,188.0,81.2,{},150026.0,,3,,,0
3363,3363,,,Eder,1983-09-21,,,183.0,77.1,{},29585.0,,3,,,0
3364,3364,,Moraes,Ederson,1993-08-17,,,188.0,83.0,{},363364.0,,3,,,0
3365,3365,,Tormena,Ederson,1986-03-14,,,185.0,82.1,{},20445.0,,3,,,0
3366,3366,,,Ederson,1986-01-13,,,180.0,73.9,{},26294.0,,3,,,0
3367,3367,,Abreu,Edgar,1994-02-16,,,175.0,69.9,{},361742.0,,3,,,0
3368,3368,,Alvarez,Edgar,1980-01-18,,,173.0,76.2,{},38060.0,,3,,,0
3369,3369,,Antonio Mendez,Edgar,1991-04-03,,,188.0,74.8,{},477493.0,,3,,,0
3370,3370,,Barreto,Edgar,1984-07-15,,,183.0,78.0,{},30920.0,,3,,,0
3371,3371,,Bernhardt,Edgar,1986-03-03,,,175.0,68.0,{},27052.0,,3,,,0
3372,3372,,Costa,Edgar,1987-04-14,,,178.0,74.8,{},184590.0,,3,,,0
3373,3373,,Prib,Edgar,1989-12-15,,,180.0,77.1,{},179491.0,,3,,,0
3374,3374,,Salli,Edgar,1992-08-17,,,163.0,64.0,{},278917.0,,3,,,0
3375,3375,,,Edgar,1987-03-05,,,173.0,73.9,{},56895.0,,3,,,0
3376,3376,,Fraga,Edimar,1986-05-21,,,180.0,69.9,{},128360.0,,3,,,0
3377,3377,,Cocalic,Edin,1987-12-05,,,190.0,86.2,{},183585.0,,3,,,0
3378,3378,,Dzeko,Edin,1986-03-17,,,193.0,83.9,{},15403.0,,3,,,0
3379,3379,,,Edinho,1983-01-15,,,183.0,83.9,{},19436.0,,3,,,0
3380,3380,,,Edinho,1982-07-07,,,183.0,72.1,{},33800.0,,3,,,0
3381,3381,,Cavani,Edinson,1987-02-14,,,183.0,71.2,{},49677.0,,3,,,0
3382,3382,,Mendez,Edison,1979-03-16,,,175.0,73.0,{},39359.0,,3,,,0
3383,3383,,Rojas,Edivaldo,1985-11-17,,,180.0,73.0,{},19281.0,,3,,,0
3384,3384,,,Edivandio,1991-01-01,,,183.0,76.2,{},232164.0,,3,,,0
3385,3385,,Fernandes,Edmilson,1996-04-15,,,190.0,69.9,{},451335.0,,3,,,0
3386,3386,,Junior,Edmilson,1994-08-19,,,180.0,64.9,{},365245.0,,3,,,0
3387,3387,,Kapllani,Edmond,1982-07-31,,,185.0,83.9,{},37390.0,,3,,,0
3388,3388,,Goldaniga,Edoardo,1993-11-02,,,188.0,79.8,{},362121.0,,3,,,0
3389,3389,,Butin,Edouard,1988-06-16,,,180.0,76.2,{},134222.0,,3,,,0
3390,3390,,Cisse,Edouard,1978-03-03,,,185.0,76.2,{},26311.0,,3,,,0
3391,3391,,Duplan,Edouard,1983-05-13,,,180.0,73.9,{},17855.0,,3,,,0
3392,3392,,Braafheid,Edson,1983-04-08,,,180.0,76.2,{},26489.0,,3,,,0
3393,3393,,Eli Montano,Edson,1991-03-15,,,188.0,78.0,{},185196.0,,3,,,0
3394,3394,,Henrique,Edson,1987-07-06,,,183.0,79.8,{},118441.0,,3,,,0
3395,3395,,Rivera,Edson,1991-11-04,,,180.0,77.1,{},299052.0,,3,,,0
3396,3396,,Sitta,Edson,1983-06-17,,,180.0,77.1,{},19309.0,,3,,,0
3397,3397,,Albacar,Edu,1979-11-16,,,178.0,71.2,{},74757.0,,3,,,0
3398,3398,,Bedia,Edu,1989-03-23,,,183.0,73.9,{},150647.0,,3,,,0
3399,3399,,Oriol,Edu,1986-11-05,,,175.0,69.9,{},213707.0,,3,,,0
3400,3400,,Ramos,Edu,1992-02-17,,,178.0,67.1,{},183479.0,,3,,,0
3401,3401,,,Edu,1978-05-15,,,188.0,79.8,{},30448.0,,3,,,0
3402,3402,,,Edu,1981-11-03,,,185.0,79.8,{},37783.0,,3,,,0
3403,3403,,Campabadal,Eduard,1993-01-26,,,178.0,77.1,{},425595.0,,3,,,0
3404,3404,,Costa,Eduardo,1982-09-23,,,185.0,84.8,{},33769.0,,3,,,0
3405,3405,,Gottardi,Eduardo,1985-10-18,,,193.0,79.8,{},121881.0,,3,,,0
3406,3406,,Jumisse,Eduardo,1984-06-06,,,180.0,72.1,{},209097.0,,3,,,0
3407,3407,,Salvio,Eduardo,1990-07-13,,,173.0,68.0,{},150093.0,,3,,,0
3408,3408,,Vargas,Eduardo,1989-11-02,,,175.0,69.9,{},50661.0,,3,,,0
3409,3409,,,Eduardo,1983-02-25,,,178.0,72.1,{},41704.0,,3,,,0
3410,3410,,,Eduardo,1982-09-19,,,188.0,83.9,{},43283.0,,3,,,0
3411,3411,,,Eduardo,1980-08-05,,,178.0,73.9,{},78186.0,,3,,,0
3412,3412,,Visnakovs,Eduards,1990-05-01,,,188.0,69.9,{},168232.0,,3,,,0
3413,3413,,Ofere,Edward,1986-03-28,,,190.0,83.9,{},27974.0,,3,,,0
3414,3414,,de Graaf,Edwin,1980-04-03,,,185.0,78.9,{},38103.0,,3,,,0
3415,3415,,Gyasi,Edwin,1991-06-01,,,185.0,76.2,{},212170.0,,3,,,0
3416,3416,,van Bueren,Edwin,1980-04-04,,,178.0,78.0,{},26638.0,,3,,,0
3417,3417,,van der Sar,Edwin,1970-10-29,,,198.0,88.9,{},30726.0,,3,,,0
3418,3418,,Ambrose,Efe,1988-10-18,,,190.0,69.9,{},144989.0,,3,,,0
3419,3419,,Juarez,Efrain,1988-02-22,,,180.0,76.2,{},111885.0,,3,,,0
3420,3420,,Tavlaridis,Efstathios,1980-01-25,,,185.0,81.2,{},26148.0,,3,,,0
3421,3421,,Jonsson,Eggert,1988-08-18,,,188.0,72.1,{},46359.0,,3,,,0
3422,3422,,Arevalo,Egidio,1982-01-01,,,168.0,73.0,{},56576.0,,3,,,0
3423,3423,,Jaio,Egoitz,1980-08-13,,,188.0,74.8,{},75197.0,,3,,,0
3424,3424,,Filipenko,Egor,1988-04-01,,,193.0,83.9,{},79742.0,,3,,,0
3425,3425,,Gudjohnsen,Eidur,1978-09-15,,,185.0,88.9,{},33074.0,,3,,,0
3426,3426,,Kawashima,Eiji,1983-03-02,,,185.0,82.1,{},20747.0,,3,,,0
3427,3427,,Uzoma,Eke,1989-08-11,,,168.0,64.9,{},102658.0,,3,,,0
3428,3428,,Fardou Ben Nabouhane,El,1989-06-01,,,173.0,78.0,{},116011.0,,3,,,0
3429,3429,,Hadji Diouf,El,1981-01-15,,,180.0,74.8,{},23927.0,,3,,,0
3430,3430,,Hilal Soudani,El-Arbi,1987-11-25,,,183.0,74.8,{},118049.0,,3,,,0
3431,3431,,Ba,El-Hadji,1993-03-05,,,183.0,73.9,{},307226.0,,3,,,0
3432,3432,,,Elano,1981-06-14,,,175.0,73.0,{},40198.0,,3,,,0
3433,3433,,,Elderson,1988-01-02,,,185.0,76.2,{},108075.0,,3,,,0
3434,3434,,Jakupovic,Eldin,1984-10-02,,,190.0,83.0,{},42247.0,,3,,,0
3435,3435,,Babalj,Eli,1992-02-21,,,193.0,86.2,{},207045.0,,3,,,0
3436,3436,,Mangala,Eliaquim,1991-02-13,,,188.0,83.9,{},156551.0,,3,,,0
3437,3437,,Kachunga,Elias,1992-04-22,,,178.0,73.9,{},215804.0,,3,,,0
3438,3438,,,Elias,1985-05-16,,,173.0,74.8,{},171992.0,,3,,,0
3439,3439,,,Elias,1981-09-04,,,178.0,76.2,{},45246.0,,3,,,0
3440,3440,,Coulibaly,Elimane,1980-03-15,,,190.0,88.9,{},148329.0,,3,,,0
3441,3441,,Andrade,Elinton,1979-03-03,,,190.0,86.2,{},103372.0,,3,,,0
3442,3442,,Martins,Elio,1985-03-26,,,185.0,77.1,{},185709.0,,3,,,0
3443,3443,,Atar,Eliran,1987-02-17,,,178.0,73.0,{},14593.0,,3,,,0
3444,3444,,,Eliseu,1983-10-01,,,175.0,74.8,{},11758.0,,3,,,0
3445,3445,,,Elisson,1987-03-26,,,188.0,84.8,{},181215.0,,3,,,0
3446,3446,,,Elizeu,1989-05-28,,,183.0,76.2,{},185143.0,,3,,,0
3447,3447,,,Elizio,1988-02-22,,,180.0,77.1,{},186667.0,,3,,,0
3448,3448,,Elia,Eljero,1987-02-13,,,175.0,77.1,{},26675.0,,3,,,0
3449,3449,,Soto,Elkin,1980-08-04,,,178.0,74.8,{},22313.0,,3,,,0
3450,3450,,Cairo,Ellery,1978-08-03,,,178.0,69.9,{},27338.0,,3,,,0
3451,3451,,Grandin,Elliot,1987-10-17,,,178.0,66.2,{},46344.0,,3,,,0
3452,3452,,Bennett,Elliott,1988-12-18,,,178.0,73.0,{},96456.0,,3,,,0
3453,3453,,L. Ward,Elliott,1985-01-19,,,185.0,83.0,{},33408.0,,3,,,0
3454,3454,,Plummer,Ellis,1994-09-02,,,180.0,79.8,{},488195.0,,3,,,0
3455,3455,,Skhiri,Ellyes,1995-05-01,,,185.0,68.9,{},574642.0,,3,,,0
3456,3456,,Enza-Yamissi,Eloge,1983-01-23,,,175.0,69.9,{},26423.0,,3,,,0
3457,3457,,Rolland,Elohim,1989-03-03,,,183.0,77.1,{},192326.0,,3,,,0
3458,3458,,Room,Eloy,1989-02-06,,,188.0,81.2,{},150242.0,,3,,,0
3459,3459,,van Heerden,Elrio,1983-07-11,,,168.0,66.2,{},37968.0,,3,,,0
3460,3460,,Pappot,Elroy,1993-04-02,,,180.0,69.9,{},430615.0,,3,,,0
3461,3461,,Zverotic,Elsad,1986-10-31,,,178.0,78.0,{},67349.0,,3,,,0
3462,3462,,Hysaj,Elseid,1994-02-02,,,183.0,69.9,{},293160.0,,3,,,0
3463,3463,,Brito,Elso,1994-04-02,,,183.0,68.9,{},467467.0,,3,,,0
3464,3464,,Hooi,Elson,1991-10-01,,,165.0,64.0,{},352394.0,,3,,,0
3465,3465,,,Elson,1981-11-16,,,173.0,67.1,{},22535.0,,3,,,0
3466,3466,,,Elton,1985-08-01,,,185.0,82.1,{},172139.0,,3,,,0
3467,3467,,Dzinic,Elvedin,1985-08-25,,,185.0,79.8,{},12405.0,,3,,,0
3468,3468,,Abbruscato,Elvis,1981-04-14,,,183.0,78.0,{},39745.0,,3,,,0
3469,3469,,Bratanovic,Elvis,1992-08-01,,,183.0,83.0,{},188529.0,,3,,,0
3470,3470,,Manu,Elvis,1993-08-13,,,173.0,69.9,{},240346.0,,3,,,0
3471,3471,,,Elvis,1990-09-09,,,175.0,73.0,{},265703.0,,3,,,0
3472,3472,,Barda,Elyaniv,1981-12-15,,,178.0,69.9,{},42153.0,,3,,,0
3473,3473,,Boakye,Emanuel,1985-03-25,,,173.0,73.0,{},26004.0,,3,,,0
3474,3474,,Insua,Emanuel,1991-04-01,,,180.0,82.1,{},317775.0,,3,,,0
3475,3475,,"Obiora Odita,19",Emanuel,1983-05-15,,,183.0,81.2,{},17883.0,,3,,,0
3476,3476,,Pogatetz,Emanuel,1983-01-16,,,190.0,89.8,{},24167.0,,3,,,0
3477,3477,,Rivas,Emanuel,1983-03-17,,,175.0,64.9,{},30548.0,,3,,,0
3478,3478,,Sarki,Emanuel,1987-12-26,,,175.0,68.0,{},38332.0,,3,,,0
3479,3479,,Belardi,Emanuele,1977-10-09,,,188.0,79.8,{},35626.0,,3,,,0
3480,3480,,Calaio,Emanuele,1982-01-08,,,178.0,74.8,{},42041.0,,3,,,0
3481,3481,,D'Anna,Emanuele,1982-05-23,,,178.0,74.8,{},41513.0,,3,,,0
3482,3482,,Giaccherini,Emanuele,1985-05-05,,,168.0,59.9,{},167634.0,,3,,,0
3483,3483,,Manitta,Emanuele,1977-01-12,,,188.0,83.0,{},39354.0,,3,,,0
3484,3484,,Pesoli,Emanuele,1980-08-31,,,188.0,82.1,{},42647.0,,3,,,0
3485,3485,,Suagher,Emanuele,1992-11-26,,,193.0,82.1,{},300236.0,,3,,,0
3486,3486,,Terranova,Emanuele,1987-02-05,,,185.0,86.2,{},79262.0,,3,,,0
3487,3487,,"Alex Nkume,27",Emenike,1989-01-22,,,185.0,77.1,{},193424.0,,3,,,0
3488,3488,,Fae,Emerse,1984-01-24,,,175.0,71.2,{},30908.0,,3,,,0
3489,3489,,,Emerson,1980-08-16,,,188.0,79.8,{},163557.0,,3,,,0
3490,3490,,,Emerson,1986-02-23,,,185.0,83.0,{},51409.0,,3,,,0
3491,3491,,Rafael,Emidio,1986-01-24,,,180.0,74.8,{},164395.0,,3,,,0
3492,3492,,Drozdowicz,Emil,1986-07-05,,,178.0,76.2,{},147980.0,,3,,,0
3493,3493,,Gabriel Jula,Emil,1980-01-03,,,193.0,84.8,{},70610.0,,3,,,0
3494,3494,,Hallfredsson,Emil,1984-06-29,,,185.0,83.0,{},24516.0,,3,,,0
3495,3495,,Johansson,Emil,1986-08-11,,,170.0,64.0,{},31785.0,,3,,,0
3496,3496,,Krafth,Emil,1994-08-02,,,180.0,78.9,{},259306.0,,3,,,0
3497,3497,,Lyng,Emil,1989-08-03,,,188.0,88.0,{},112934.0,,3,,,0
3498,3498,,Heskey,Emile,1978-01-11,,,185.0,93.0,{},34466.0,,3,,,0
3499,3499,,Lokonda Mpenza,Emile,1978-07-04,,,178.0,73.9,{},25393.0,,3,,,0
3500,3500,,Albin,Emiliano,1989-01-24,,,173.0,69.9,{},205940.0,,3,,,0
3501,3501,,Alfaro,Emiliano,1988-04-28,,,173.0,69.9,{},56961.0,,3,,,0
3502,3502,,Ariel Dudar,Emiliano,1981-08-12,,,190.0,89.8,{},114715.0,,3,,,0
3503,3503,,Bonazzoli,Emiliano,1979-01-02,,,193.0,83.0,{},27705.0,,3,,,0
3504,3504,,Daniel Armenteros,Emiliano,1986-01-18,,,180.0,78.0,{},18784.0,,3,,,0
3505,3505,,Insua,Emiliano,1989-01-07,,,180.0,78.9,{},47547.0,,3,,,0
3506,3506,,Martinez,Emiliano,1992-09-02,,,193.0,84.8,{},268375.0,,3,,,0
3507,3507,,Moretti,Emiliano,1981-06-11,,,183.0,78.9,{},34008.0,,3,,,0
3508,3508,,Sala,Emiliano,1990-10-31,,,188.0,74.8,{},279172.0,,3,,,0
3509,3509,,Velazquez,Emiliano,1994-04-03,,,185.0,78.9,{},394825.0,,3,,,0
3510,3510,,Viviano,Emiliano,1985-12-01,,,196.0,89.8,{},41671.0,,3,,,0
3511,3511,,Zubas,Emilijus,1990-07-01,,,196.0,79.8,{},168295.0,,3,,,0
3512,3512,,Izaguirre,Emilio,1986-05-01,,,178.0,73.0,{},129819.0,,3,,,0
3513,3513,,Nsue,Emilio,1989-09-03,,,180.0,77.1,{},103904.0,,3,,,0
3514,3514,,Bajrami,Emir,1988-03-07,,,178.0,77.1,{},40487.0,,3,,,0
3515,3515,,Dautovic,Emir,1995-02-05,,,193.0,88.9,{},557042.0,,3,,,0
3516,3516,,Sinanovic,Emir,1988-10-24,,,180.0,69.9,{},113186.0,,3,,,0
3517,3517,,Spahic,Emir,1980-08-18,,,185.0,81.2,{},26255.0,,3,,,0
3518,3518,,Adebayor,Emmanuel,1984-02-26,,,190.0,82.1,{},30960.0,,3,,,0
3519,3519,,Agyemang-Badu,Emmanuel,1990-12-02,,,173.0,71.2,{},192325.0,,3,,,0
3520,3520,,Boateng,Emmanuel,1996-05-23,,,175.0,62.1,{},561219.0,,3,,,0
3521,3521,,Cascione,Emmanuel,1983-09-22,,,188.0,79.8,{},42420.0,,3,,,0
3522,3522,,Correze,Emmanuel,1982-03-09,,,180.0,77.1,{},179773.0,,3,,,0
3523,3523,,Eboue,Emmanuel,1983-06-04,,,178.0,73.0,{},30935.0,,3,,,0
3524,3524,,Emenike,Emmanuel,1987-05-01,,,183.0,89.8,{},183670.0,,3,,,0
3525,3525,,Frimpong,Emmanuel,1992-01-01,,,180.0,67.1,{},159596.0,,3,,,0
3526,3526,,Hackman,Emmanuel,1995-05-14,,,188.0,71.2,{},687289.0,,3,,,0
3527,3527,,Herrera,Emmanuel,1987-04-13,,,183.0,83.9,{},304563.0,,3,,,0
3528,3528,,Imorou,Emmanuel,1988-09-16,,,180.0,78.0,{},128666.0,,3,,,0
3529,3529,,Mayuka,Emmanuel,1990-11-21,,,178.0,72.1,{},112012.0,,3,,,0
3530,3530,,Riviere,Emmanuel,1990-03-03,,,183.0,76.2,{},161420.0,,3,,,0
3531,3531,,de Vriese,Emmerik,1985-02-14,,,180.0,74.8,{},45865.0,,3,,,0
3532,3532,,Boyce,Emmerson,1979-09-24,,,183.0,71.2,{},35472.0,,3,,,0
3533,3533,,Belozoglu,Emre,1980-09-07,,,170.0,72.1,{},24217.0,,3,,,0
3534,3534,,Can,Emre,1994-01-12,,,188.0,82.1,{},307021.0,,3,,,0
3535,3535,,Jaeaeger,Enar,1984-11-18,,,178.0,73.9,{},37823.0,,3,,,0
3536,3536,,Zubikarai,Enaut,1984-02-26,,,185.0,83.9,{},38536.0,,3,,,0
3537,3537,,Fati,Enca,1993-08-11,,,180.0,68.0,{},622233.0,,3,,,0
3538,3538,,Stevens,Enda,1990-07-09,,,183.0,78.0,{},141576.0,,3,,,0
3539,3539,,Adili,Endogan,1994-08-03,,,170.0,60.8,{},202509.0,,3,,,0
3540,3540,,Boveda,Eneko,1988-12-14,,,180.0,77.1,{},170341.0,,3,,,0
3541,3541,,Satrustegui,Eneko,1990-09-25,,,183.0,74.8,{},295198.0,,3,,,0
3542,3542,,Fermino,Enes,1987-05-29,,,183.0,74.8,{},66907.0,,3,,,0
3543,3543,,Saglik,Enes,1991-07-08,,,170.0,68.0,{},181054.0,,3,,,0
3544,3544,,Sipovic,Enes,1990-09-11,,,198.0,92.1,{},177843.0,,3,,,0
3545,3545,,Unal,Enes,1997-05-01,,,185.0,74.8,{},464486.0,,3,,,0
3546,3546,,Valencia,Enner,1989-11-04,,,175.0,73.9,{},195927.0,,3,,,0
3547,3547,,Showunmi,Enoch,1982-04-21,,,196.0,98.9,{},33060.0,,3,,,0
3548,3548,,Kofi Adu,Enock,1990-09-14,,,178.0,67.1,{},161655.0,,3,,,0
3549,3549,,Saborit,Enric,1992-04-27,,,185.0,72.1,{},282461.0,,3,,,0
3550,3550,,Schirinzi,Enrico,1984-11-14,,,178.0,73.0,{},67389.0,,3,,,0
3551,3551,,Corrales,Enrique,1982-03-01,,,175.0,68.9,{},33861.0,,3,,,0
3552,3552,,de Lucas,Enrique,1978-08-17,,,175.0,71.2,{},32995.0,,3,,,0
3553,3553,,Boldewijn,Enzio,1992-11-17,,,183.0,76.2,{},243516.0,,3,,,0
3554,3554,,Crivelli,Enzo,1995-02-06,,,183.0,78.9,{},519575.0,,3,,,0
3555,3555,,Maresca,Enzo,1980-02-01,,,180.0,77.1,{},34000.0,,3,,,0
3556,3556,,Perez,Enzo,1986-02-22,,,178.0,71.2,{},40148.0,,3,,,0
3557,3557,,Reale,Enzo,1991-10-07,,,175.0,68.9,{},186815.0,,3,,,0
3558,3558,,Roco,Enzo,1992-08-16,,,188.0,82.1,{},193930.0,,3,,,0
3559,3559,,Ruiz,Enzo,1988-08-31,,,183.0,78.0,{},177472.0,,3,,,0
3560,3560,,O'Connell,Eoghan,1995-08-13,,,185.0,79.8,{},514802.0,,3,,,0
3561,3561,,Doyle,Eoin,1988-03-12,,,183.0,73.0,{},116085.0,,3,,,0
3562,3562,,Zahavi,Eran,1987-07-25,,,178.0,81.2,{},150509.0,,3,,,0
3563,3563,,Cumart,Eray,1998-02-04,,,180.0,79.8,{},705484.0,,3,,,0
3564,3564,,Demir,Erdin,1990-03-27,,,178.0,72.1,{},257843.0,,3,,,0
3565,3565,,Derdiyok,Eren,1988-06-12,,,190.0,92.1,{},73448.0,,3,,,0
3566,3566,,Abidal,Eric,1979-07-11,,,185.0,73.9,{},30738.0,,3,,,0
3567,3567,,Addo,Eric,1978-11-12,,,183.0,78.9,{},30667.0,,3,,,0
3568,3568,,Bautheac,Eric,1987-08-24,,,168.0,64.9,{},210406.0,,3,,,0
3569,3569,,Bertrand Bailly,Eric,1994-04-12,,,188.0,77.1,{},574200.0,,3,,,0
3570,3570,,Chelle,Eric,1977-11-11,,,180.0,79.8,{},41312.0,,3,,,0
3571,3571,,Deflandre,Eric,1973-08-02,,,180.0,79.8,{},39575.0,,3,,,0
3572,3572,,Dier,Eric,1994-01-15,,,188.0,83.0,{},361315.0,,3,,,0
3573,3573,,Djemba-Djemba,Eric,1981-05-04,,,175.0,81.2,{},23781.0,,3,,,0
3574,3574,,Durm,Eric,1992-05-12,,,183.0,72.1,{},331528.0,,3,,,0
3575,3575,,Fernando Botteghin,Eric,1987-08-31,,,193.0,88.9,{},62358.0,,3,,,0
3576,3576,,Hassli,Eric,1981-05-03,,,193.0,91.2,{},41308.0,,3,,,0
3577,3577,,Lichaj,Eric,1988-11-17,,,178.0,79.8,{},94812.0,,3,,,0
3578,3578,,Matoukou,Eric,1983-07-08,,,188.0,81.2,{},38785.0,,3,,,0
3579,3579,,Maxim Choupo-Moting,Eric,1989-03-23,,,190.0,91.2,{},95082.0,,3,,,0
3580,3580,,Mouloungui,Eric,1984-04-01,,,185.0,73.0,{},26394.0,,3,,,0
3581,3581,,Odhiambo,Eric,1989-05-12,,,180.0,68.0,{},97992.0,,3,,,0
3582,3582,,Tie Bi,Eric,1990-07-02,,,180.0,76.2,{},210694.0,,3,,,0
3583,3583,,Moreno,Erick,1991-11-24,,,183.0,77.1,{},207517.0,,3,,,0
3584,3584,,Pulgar,Erick,1994-01-15,,,185.0,69.9,{},335606.0,,3,,,0
3585,3585,,Bakker,Erik,1990-03-21,,,178.0,77.1,{},99323.0,,3,,,0
3586,3586,,Cikos,Erik,1988-07-31,,,180.0,77.1,{},72441.0,,3,,,0
3587,3587,,Cummins,Erik,1988-08-01,,,185.0,79.8,{},231674.0,,3,,,0
3588,3588,,Edman,Erik,1978-11-11,,,180.0,81.2,{},30805.0,,3,,,0
3589,3589,,Falkenburg,Erik,1988-05-05,,,188.0,78.9,{},112471.0,,3,,,0
