id,_Match__id_match,_Match__heure_debut,_Match__heure_fin,_Match__jour,_Match__ville,_Match__liste_equipes_participantes,_Match__score,_Match__arbitre,_Match__lieu,_Match__id_csv,_Match__statistiques_diverses,_Match__duree
21982,21982,,,2012-12-23,,"[267, 276]","[(267, 2), (276, 1)]",,,1229554,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 19}",
21983,21983,,,2012-12-22,,"[272, 279]","[(272, 4), (279, 1)]",,,1229556,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 19}",
21984,21984,,,2012-12-23,,"[269, 270]","[(269, 1), (270, 1)]",,,1229557,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 19}",
21985,21985,,,2012-12-21,,"[274, 268]","[(274, 2), (268, 1)]",,,1229559,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 19}",
21986,21986,,,2012-08-11,,"[271, 280]","[(271, 0), (280, 0)]",,,1228338,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 2}",
21987,21987,,,2013-01-22,,"[273, 276]","[(273, 4), (276, 0)]",,,1228348,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 2}",
21988,21988,,,2012-08-11,,"[279, 274]","[(279, 0), (274, 2)]",,,1228352,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 2}",
21989,21989,,,2012-08-12,,"[270, 267]","[(270, 1), (267, 1)]",,,1228356,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 2}",
21990,21990,,,2012-08-11,,"[272, 269]","[(272, 1), (269, 1)]",,,1228361,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 2}",
21991,21991,,,2012-08-11,,"[268, 277]","[(268, 1), (277, 1)]",,,1228365,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 2}",
21992,21992,,,2012-12-26,,"[279, 273]","[(279, 0), (273, 2)]",,,1229572,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 20}",
21993,21993,,,2012-12-26,,"[276, 277]","[(276, 1), (277, 1)]",,,1229575,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 20}",
21994,21994,,,2012-12-26,,"[270, 280]","[(270, 0), (280, 1)]",,,1229580,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 20}",
21995,21995,,,2012-12-26,,"[272, 274]","[(272, 2), (274, 2)]",,,1229582,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 20}",
21996,21996,,,2012-12-26,,"[269, 267]","[(269, 1), (267, 0)]",,,1229583,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 20}",
21997,21997,,,2012-12-26,,"[268, 271]","[(268, 4), (271, 1)]",,,1229584,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 20}",
21998,21998,,,2012-12-29,,"[279, 271]","[(279, 1), (271, 3)]",,,1229692,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 21}",
21999,21999,,,2012-12-30,,"[276, 274]","[(276, 3), (274, 4)]",,,1229708,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 21}",
22000,22000,,,2012-12-29,,"[270, 273]","[(270, 1), (273, 0)]",,,1229722,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 21}",
22001,22001,,,2012-12-29,,"[268, 269]","[(268, 2), (269, 2)]",,,1229735,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 21}",
22002,22002,,,2013-02-02,,"[280, 267]","[(280, 2), (267, 2)]",,,1229751,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 21}",
22003,22003,,,2012-12-29,,"[277, 272]","[(277, 0), (272, 0)]",,,1229767,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 21}",
22004,22004,,,2013-01-02,,"[271, 276]","[(271, 2), (276, 2)]",,,1229868,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 22}",
22005,22005,,,2013-01-02,,"[273, 268]","[(273, 1), (268, 0)]",,,1229903,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 22}",
22006,22006,,,2013-01-03,,"[267, 270]","[(267, 0), (270, 0)]",,,1229920,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 22}",
22007,22007,,,2013-03-02,,"[280, 272]","[(280, 0), (272, 0)]",,,1229951,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 22}",
22008,22008,,,2013-01-02,,"[277, 279]","[(277, 1), (279, 0)]",,,1229968,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 22}",
22009,22009,,,2013-01-02,,"[274, 269]","[(274, 1), (269, 1)]",,,1229986,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 22}",
22010,22010,,,2013-01-19,,"[273, 267]","[(273, 4), (267, 1)]",,,1230088,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 23}",
22011,22011,,,2013-01-19,,"[270, 279]","[(270, 1), (279, 1)]",,,1230103,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 23}",
22012,22012,,,2013-01-19,,"[272, 271]","[(272, 3), (271, 0)]",,,1230124,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 23}",
22013,22013,,,2013-01-19,,"[269, 276]","[(269, 2), (276, 3)]",,,1230143,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 23}",
22014,22014,,,2013-01-20,,"[268, 277]","[(268, 3), (277, 2)]",,,1230160,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 23}",
22015,22015,,,2013-01-19,,"[274, 280]","[(274, 1), (280, 4)]",,,1230178,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 23}",
22016,22016,,,2013-01-27,,"[271, 270]","[(271, 0), (270, 0)]",,,1230192,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 24}",
22017,22017,,,2013-03-06,,"[279, 274]","[(279, 2), (274, 1)]",,,1230203,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 24}",
22018,22018,,,2013-01-26,,"[276, 280]","[(276, 1), (280, 1)]",,,1230207,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 24}",
22019,22019,,,2013-03-02,,"[267, 268]","[(267, 1), (268, 2)]",,,1230210,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 24}",
22020,22020,,,2013-02-13,,"[272, 269]","[(272, 1), (269, 1)]",,,1230213,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 24}",
22021,22021,,,2013-02-19,,"[277, 273]","[(277, 1), (273, 1)]",,,1230215,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 24}",
22022,22022,,,2013-01-30,,"[273, 269]","[(273, 4), (269, 1)]",,,1230358,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 25}",
22023,22023,,,2013-01-30,,"[267, 279]","[(267, 1), (279, 0)]",,,1230359,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 25}",
22024,22024,,,2013-02-19,,"[268, 276]","[(268, 0), (276, 1)]",,,1230360,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 25}",
22025,22025,,,2013-01-30,,"[280, 270]","[(280, 1), (270, 0)]",,,1230361,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 25}",
22026,22026,,,2013-01-30,,"[277, 271]","[(277, 3), (271, 1)]",,,1230363,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 25}",
22027,22027,,,2013-01-30,,"[274, 272]","[(274, 2), (272, 1)]",,,1230364,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 25}",
22028,22028,,,2013-02-09,,"[271, 274]","[(271, 0), (274, 0)]",,,1230366,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 26}",
22029,22029,,,2013-02-08,,"[279, 280]","[(279, 0), (280, 2)]",,,1230367,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 26}",
22030,22030,,,2013-02-09,,"[276, 267]","[(276, 3), (267, 1)]",,,1230368,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 26}",
22031,22031,,,2013-02-11,,"[270, 277]","[(270, 1), (277, 3)]",,,1230369,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 26}",
22032,22032,,,2013-02-09,,"[272, 273]","[(272, 1), (273, 3)]",,,1230370,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 26}",
22033,22033,,,2013-02-09,,"[269, 268]","[(269, 2), (268, 0)]",,,1230371,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 26}",
22034,22034,,,2013-02-15,,"[271, 279]","[(271, 1), (279, 0)]",,,1230372,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 27}",
22035,22035,,,2013-02-16,,"[273, 276]","[(273, 6), (276, 2)]",,,1230373,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 27}",
22036,22036,,,2013-02-16,,"[267, 269]","[(267, 0), (269, 3)]",,,1230374,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 27}",
22037,22037,,,2013-02-16,,"[268, 272]","[(268, 3), (272, 0)]",,,1230375,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 27}",
22038,22038,,,2013-02-16,,"[280, 277]","[(280, 1), (277, 0)]",,,1230376,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 27}",
22039,22039,,,2013-02-16,,"[274, 270]","[(274, 0), (270, 1)]",,,1230377,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 27}",
22040,22040,,,2013-02-24,,"[273, 279]","[(273, 5), (279, 0)]",,,1230378,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 28}",
22041,22041,,,2013-02-24,,"[276, 270]","[(276, 2), (270, 2)]",,,1230379,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 28}",
22042,22042,,,2013-02-23,,"[267, 272]","[(267, 2), (272, 3)]",,,1230380,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 28}",
22043,22043,,,2013-02-23,,"[269, 271]","[(269, 1), (271, 1)]",,,1230381,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 28}",
22044,22044,,,2013-02-23,,"[280, 268]","[(280, 3), (268, 0)]",,,1230383,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 28}",
22045,22045,,,2013-02-23,,"[277, 274]","[(277, 1), (274, 0)]",,,1230384,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 28}",
22046,22046,,,2013-02-26,,"[271, 280]","[(271, 0), (280, 1)]",,,1230385,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 29}",
22047,22047,,,2013-02-27,,"[279, 277]","[(279, 2), (277, 2)]",,,1230386,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 29}",
22048,22048,,,2013-02-27,,"[270, 269]","[(270, 2), (269, 2)]",,,1230387,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 29}",
22049,22049,,,2013-02-27,,"[272, 276]","[(272, 0), (276, 0)]",,,1230388,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 29}",
22050,22050,,,2013-02-27,,"[268, 273]","[(268, 2), (273, 1)]",,,1230389,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 29}",
22051,22051,,,2013-02-27,,"[274, 267]","[(274, 2), (267, 0)]",,,1230390,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 29}",
22052,22052,,,2012-08-19,,"[276, 279]","[(276, 3), (279, 0)]",,,1228373,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 3}",
22053,22053,,,2012-08-18,,"[267, 272]","[(267, 2), (272, 2)]",,,1228376,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 3}",
22054,22054,,,2012-08-18,,"[269, 268]","[(269, 1), (268, 2)]",,,1228379,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 3}",
22055,22055,,,2012-08-18,,"[280, 273]","[(280, 1), (273, 1)]",,,1228381,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 3}",
22056,22056,,,2012-08-18,,"[277, 271]","[(277, 1), (271, 2)]",,,1228384,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 3}",
22057,22057,,,2012-08-18,,"[274, 270]","[(274, 1), (270, 2)]",,,1228389,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 3}",
22058,22058,,,2013-03-09,,"[271, 268]","[(271, 0), (268, 0)]",,,1230391,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 30}",
22059,22059,,,2013-03-09,,"[279, 272]","[(279, 1), (272, 1)]",,,1230393,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 30}",
22060,22060,,,2013-03-10,,"[270, 267]","[(270, 0), (267, 0)]",,,1230394,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 30}",
22061,22061,,,2013-03-09,,"[280, 273]","[(280, 3), (273, 2)]",,,1230395,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 30}",
22062,22062,,,2013-03-09,,"[277, 269]","[(277, 2), (269, 0)]",,,1230396,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 30}",
22063,22063,,,2013-03-09,,"[274, 276]","[(274, 0), (276, 0)]",,,1230397,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 30}",
22064,22064,,,2013-03-16,,"[273, 271]","[(273, 4), (271, 3)]",,,1230398,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 31}",
22065,22065,,,2013-03-17,,"[276, 279]","[(276, 1), (279, 1)]",,,1230399,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 31}",
22066,22066,,,2013-03-05,,"[267, 277]","[(267, 2), (277, 0)]",,,1230400,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 31}",
22067,22067,,,2013-03-16,,"[272, 280]","[(272, 2), (280, 1)]",,,1230401,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 31}",
22068,22068,,,2013-04-03,,"[269, 274]","[(269, 1), (274, 1)]",,,1230402,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 31}",
22069,22069,,,2013-03-15,,"[268, 270]","[(268, 4), (270, 1)]",,,1230404,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 31}",
22070,22070,,,2013-03-30,,"[271, 267]","[(271, 2), (267, 0)]",,,1230405,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 32}",
22071,22071,,,2013-03-30,,"[279, 268]","[(279, 0), (268, 3)]",,,1230406,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 32}",
22072,22072,,,2013-03-30,,"[270, 272]","[(270, 1), (272, 2)]",,,1230407,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 32}",
22073,22073,,,2013-03-30,,"[280, 269]","[(280, 0), (269, 1)]",,,1230408,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 32}",
22074,22074,,,2013-04-01,,"[277, 276]","[(277, 1), (276, 1)]",,,1230409,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 32}",
22075,22075,,,2013-03-31,,"[274, 273]","[(274, 1), (273, 1)]",,,1230410,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 32}",
22076,22076,,,2013-04-06,,"[273, 270]","[(273, 3), (270, 0)]",,,1230411,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 33}",
22077,22077,,,2013-04-06,,"[276, 271]","[(276, 1), (271, 0)]",,,1230412,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 33}",
22078,22078,,,2013-04-06,,"[267, 280]","[(267, 4), (280, 2)]",,,1230413,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 33}",
22079,22079,,,2013-04-05,,"[272, 277]","[(272, 0), (277, 0)]",,,1230414,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 33}",
22080,22080,,,2013-04-06,,"[269, 279]","[(269, 1), (279, 2)]",,,1230415,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 33}",
22081,22081,,,2013-04-06,,"[268, 274]","[(268, 2), (274, 2)]",,,1230416,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 33}",
22082,22082,,,2013-04-19,,"[276, 268]","[(276, 1), (268, 3)]",,,1438229,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 34}",
22083,22083,,,2013-04-20,,"[269, 267]","[(269, 0), (267, 1)]",,,1438230,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 34}",
22084,22084,,,2013-04-20,,"[274, 279]","[(274, 1), (279, 2)]",,,1438231,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 34}",
22085,22085,,,2013-04-21,,"[273, 272]","[(273, 4), (272, 1)]",,,1438232,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 34}",
22086,22086,,,2013-04-21,,"[277, 280]","[(277, 2), (280, 2)]",,,1438233,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 34}",
22087,22087,,,2013-04-22,,"[270, 271]","[(270, 0), (271, 0)]",,,1438234,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 34}",
22088,22088,,,2013-04-26,,"[280, 276]","[(280, 1), (276, 0)]",,,1438235,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 35}",
22089,22089,,,2013-04-27,,"[271, 269]","[(271, 1), (269, 0)]",,,1438236,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 35}",
22090,22090,,,2013-04-27,,"[279, 267]","[(279, 1), (267, 0)]",,,1438237,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 35}",
22091,22091,,,2013-04-27,,"[270, 274]","[(270, 3), (274, 3)]",,,1438238,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 35}",
22092,22092,,,2013-04-27,,"[277, 272]","[(277, 1), (272, 0)]",,,1438239,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 35}",
22093,22093,,,2013-04-28,,"[268, 273]","[(268, 3), (273, 1)]",,,1438240,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 35}",
22094,22094,,,2013-05-04,,"[276, 277]","[(276, 0), (277, 1)]",,,1438241,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 36}",
22095,22095,,,2013-05-04,,"[267, 274]","[(267, 3), (274, 0)]",,,1438242,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 36}",
22096,22096,,,2013-05-04,,"[272, 268]","[(272, 4), (268, 3)]",,,1438243,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 36}",
22097,22097,,,2013-05-05,,"[279, 271]","[(279, 1), (271, 1)]",,,1438244,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 36}",
22098,22098,,,2013-05-15,,"[269, 270]","[(269, 1), (270, 3)]",,,1438245,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 36}",
22099,22099,,,2013-05-05,,"[280, 273]","[(280, 1), (273, 1)]",,,1438247,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 36}",
22100,22100,,,2013-05-11,,"[273, 277]","[(273, 4), (277, 0)]",,,1438248,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 37}",
22101,22101,,,2013-05-11,,"[279, 269]","[(279, 2), (269, 3)]",,,1438249,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 37}",
22102,22102,,,2013-05-11,,"[272, 276]","[(272, 1), (276, 2)]",,,1438250,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 37}",
22103,22103,,,2013-05-11,,"[274, 271]","[(274, 0), (271, 0)]",,,1438251,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 37}",
22104,22104,,,2013-05-12,,"[267, 270]","[(267, 1), (270, 2)]",,,1438252,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 37}",
22105,22105,,,2013-05-12,,"[268, 280]","[(268, 2), (280, 0)]",,,1438253,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 37}",
22106,22106,,,2013-05-18,,"[271, 267]","[(271, 1), (267, 1)]",,,1438254,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 38}",
22107,22107,,,2013-05-18,,"[270, 279]","[(270, 1), (279, 0)]",,,1438255,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 38}",
22108,22108,,,2013-05-18,,"[269, 274]","[(269, 1), (274, 3)]",,,1438256,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 38}",
22109,22109,,,2013-05-19,,"[276, 273]","[(276, 0), (273, 4)]",,,1438257,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 38}",
22110,22110,,,2013-05-19,,"[280, 272]","[(280, 1), (272, 0)]",,,1438258,"{'country_id': 19694, 'league_id': 19694, 'season': '2012/2013', 'stage': 38}",
